time,funding
2024-04-04 08:00:00+00:00,0.0001
2024-04-04 16:00:00+00:00,0.00010256
2024-04-05 00:00:00+00:00,0.00011878
2024-04-05 08:00:00+00:00,0.00010517
2024-04-05 16:00:00+00:00,0.0001
2024-04-06 00:00:00+00:00,0.00010732
2024-04-06 08:00:00+00:00,0.0001
2024-04-06 16:00:00+00:00,0.0001
2024-04-07 00:00:00+00:00,0.0001
2024-04-07 08:00:00+00:00,0.0001
2024-04-07 16:00:00+00:00,0.0001
2024-04-08 00:00:00.001000+00:00,0.0001
2024-04-08 08:00:00+00:00,0.00013999
2024-04-08 16:00:00.006000+00:00,0.00015532
2024-04-09 00:00:00+00:00,0.00020736
2024-04-09 08:00:00.001000+00:00,0.00018942
2024-04-09 16:00:00.001000+00:00,0.00019476
2024-04-10 00:00:00+00:00,0.00026274
2024-04-10 08:00:00.001000+00:00,0.00016337
2024-04-10 16:00:00+00:00,0.00010759
2024-04-11 00:00:00+00:00,0.00010025
2024-04-11 08:00:00+00:00,0.0001
2024-04-11 16:00:00+00:00,0.0001
2024-04-12 00:00:00+00:00,0.0001
2024-04-12 08:00:00.001000+00:00,0.00012767
2024-04-12 16:00:00+00:00,0.00017125
2024-04-13 00:00:00+00:00,0.0001
2024-04-13 08:00:00+00:00,0.0001
2024-04-13 16:00:00.001000+00:00,0.0001
2024-04-14 00:00:00+00:00,0.0001
2024-04-14 08:00:00+00:00,0.0001
2024-04-14 16:00:00+00:00,0.0001
2024-04-15 00:00:00+00:00,0.0001
2024-04-15 08:00:00.001000+00:00,0.0001
2024-04-15 16:00:00+00:00,0.0001
2024-04-16 00:00:00.001000+00:00,0.0001
2024-04-16 08:00:00+00:00,0.0001
2024-04-16 16:00:00+00:00,8.467e-05
2024-04-17 00:00:00+00:00,7.028e-05
2024-04-17 08:00:00+00:00,8.068e-05
2024-04-17 16:00:00+00:00,-6.67e-06
2024-04-18 00:00:00+00:00,1.694e-05
2024-04-18 08:00:00+00:00,9.997e-05
2024-04-18 16:00:00+00:00,9.858e-05
2024-04-19 00:00:00.001000+00:00,1.555e-05
2024-04-19 08:00:00+00:00,0.0001
2024-04-19 16:00:00+00:00,0.0001
2024-04-20 00:00:00+00:00,0.0001
2024-04-20 08:00:00+00:00,3.765e-05
2024-04-20 16:00:00+00:00,0.0001
2024-04-21 00:00:00+00:00,9.279e-05
2024-04-21 08:00:00+00:00,2.164e-05
2024-04-21 16:00:00+00:00,4.529e-05
2024-04-22 00:00:00+00:00,0.0001
2024-04-22 08:00:00+00:00,2.704e-05
2024-04-22 16:00:00+00:00,-2.91e-06
2024-04-23 00:00:00+00:00,-5.165e-05
2024-04-23 08:00:00+00:00,6.68e-06
2024-04-23 16:00:00.001000+00:00,8.293e-05
2024-04-24 00:00:00+00:00,3.342e-05
2024-04-24 08:00:00+00:00,6.836e-05
2024-04-24 16:00:00+00:00,3.333e-05
